"Bird.ID","FirstFound","LastPresent","LastChecked","Fate","Freq","YearDay","Study.Area","Location","Trans.Type","Sex","TurkAge","Weight","Hematoma","Pat.Tag","HandTime","MG","LPDV","REV","mtCDy","avgmtWk","pcpCDy","avgpcpWk","BodyCon","Year","SexTT"
838,1,30,30,0,1,-1.12912428755329,"NW","Glenburn","Back","F","J",-0.462693895074536,"1","N",-0.695610973504969,0.603055518329908,-1.40710194105557,-0.563792555199657,-0.695432547554514,0.615717094019464,-0.381117232698385,0.36617566308809,0.585105604350237,"2020","F.B"
839,1,30,30,0,1,-1.12912428755329,"NW","Glenburn","Back","F","J",-0.752235214525087,"0","N",-0.695610973504969,-1.64835175010175,0.70781491580371,-0.563792555199657,-0.695432547554514,0.615717094019464,-0.381117232698385,0.36617566308809,0.47182076878045,"2020","F.B"
840,1,30,30,0,1,-1.12912428755329,"NW","Glenburn","Back","F","J",-0.752235214525087,"0","N",-0.695610973504969,0.603055518329908,-1.40710194105557,-0.563792555199657,-0.695432547554514,0.615717094019464,-0.381117232698385,0.36617566308809,0.79835507335984,"2020","F.B"
842,1,30,30,0,1,-0.89904338810823,"NE","Bradbury","Back","F","A",-0.462693895074536,"0","N",-0.197230558406863,-1.64835175010175,-1.40710194105557,-0.563792555199657,1.35681868198929,0.0694076367869129,-0.381117232698385,-1.24810424127858,0.00192334620539742,"2020","F.B"
843,1,30,30,0,1,-0.89904338810823,"NE","Bradbury","Neck","F","A",-0.02838191589871,"0","N",-0.197230558406863,0,0.70781491580371,-0.563792555199657,1.35681868198929,0.0694076367869129,-0.381117232698385,-1.24810424127858,0.00858344727038226,"2020","F.N"
844,1,30,30,0,1,-0.89904338810823,"NE","Bradbury","Back","F","A",-0.173152575623985,"0","N",-0.197230558406863,0.603055518329908,0.70781491580371,-0.563792555199657,1.35681868198929,0.0694076367869129,-0.381117232698385,-1.24810424127858,0.441742486354575,"2020","F.B"
845,1,30,30,0,1,0.113312569450016,"NC","McAllister's","Back","F","A",-0.462693895074536,"0","N",0.703687884270484,0.603055518329908,-1.40710194105557,1.76655000629226,-0.677106038780066,-1.13541433188021,3.59747593371208,-0.538703626416813,0.00417722789781493,"2020","F.B"
846,1,30,30,0,1,0.113312569450016,"NC","McAllister's","Back","F","A",-0.752235214525087,"1","N",0.703687884270484,0.603055518329908,0.70781491580371,1.76655000629226,-0.677106038780066,-1.13541433188021,3.59747593371208,-0.538703626416813,-1.87239285240068,"2020","F.B"
847,1,30,30,0,1,0.113312569450016,"NC","McAllister's","Neck","F","A",-0.173152575623985,"1","N",0.703687884270484,0.603055518329908,0.70781491580371,1.76655000629226,-0.677106038780066,-1.13541433188021,3.59747593371208,-0.538703626416813,-0.20907224111179,"2020","F.N"
848,1,30,30,0,1,0.113312569450016,"NC","McAllister's","Back","F","A",-0.317923235349261,"1","N",0.703687884270484,0.603055518329908,0.70781491580371,1.76655000629226,-0.677106038780066,-1.13541433188021,3.59747593371208,-0.538703626416813,-0.102447506606986,"2020","F.B"
849,1,30,30,0,1,0.113312569450016,"NC","McAllister's","Back","F","A",-0.173152575623985,"1","N",0.703687884270484,0,0.70781491580371,-0.563792555199657,-0.677106038780066,-1.13541433188021,3.59747593371208,-0.538703626416813,-1.31928887668172,"2020","F.B"
850,1,30,30,0,1,0.113312569450016,"NC","McAllister's","Back","F","A",1.12978336190349,"1","N",0.703687884270484,-1.64835175010175,0.70781491580371,-0.563792555199657,-0.677106038780066,-1.13541433188021,3.59747593371208,-0.538703626416813,2.0966481941389,"2020","F.B"
901,1,25,26,1,1,-0.392865409329107,"NC","McAllister's","Back","F","A",-0.607464554799812,"0","N",-0.829790316031383,0.603055518329908,0.70781491580371,1.76655000629226,1.473057971481,-0.276721584925079,0.172935190528238,1.27471744483748,-0.580787533862937,"2019","F.B"
902,1,30,30,0,1,-0.392865409329107,"NC","McAllister's","Back","F","A",0.116388743826566,"0","N",-0.101388170887996,0,0.70781491580371,-0.563792555199657,1.473057971481,-0.276721584925079,0.172935190528238,1.27471744483748,0.518760316510007,"2019","F.B"
903,1,1,4,1,1,-0.392865409329107,"NC","McAllister's","Back","F","A",-1.33131785342619,"0","N",-0.00554578336912913,0.603055518329908,-1.40710194105557,1.76655000629226,1.473057971481,-0.276721584925079,0.172935190528238,1.27471744483748,-2.33340399339467,"2019","F.B"
904,1,30,30,0,1,-0.392865409329107,"NC","McAllister's","Neck","F","J",-1.04177653397564,"0","N",0.243644424179924,0,0.70781491580371,-0.563792555199657,1.473057971481,-0.276721584925079,0.172935190528238,1.27471744483748,0.649315478214886,"2020","F.N"
904,1,30,30,0,1,-0.392865409329107,"NC","McAllister's","Neck","F","J",-1.04177653397564,"0","N",0.243644424179924,0,0.70781491580371,-0.563792555199657,1.473057971481,-0.276721584925079,0.172935190528238,1.27471744483748,0.649315478214886,"2019","F.N"
904,1,30,30,0,1,-0.392865409329107,"NC","McAllister's","Neck","F","J",-1.04177653397564,"0","N",0.243644424179924,0,0.70781491580371,-0.563792555199657,-0.677106038780066,-1.13541433188021,3.59747593371208,-0.538703626416813,0.649315478214886,"2020","F.N"
904,1,30,30,0,1,-0.392865409329107,"NC","McAllister's","Neck","F","J",-1.04177653397564,"0","N",0.243644424179924,0,0.70781491580371,-0.563792555199657,-0.677106038780066,-1.13541433188021,3.59747593371208,-0.538703626416813,0.649315478214886,"2019","F.N"
905,1,30,30,0,1,-0.392865409329107,"NC","McAllister's","Neck","F","J",-0.752235214525087,"0","N",0.358655289202564,0,0.70781491580371,-0.563792555199657,1.473057971481,-0.276721584925079,0.172935190528238,1.27471744483748,0.762600313784672,"2019","F.N"
906,1,30,30,0,1,-0.392865409329107,"NC","McAllister's","Neck","F","A",-0.317923235349261,"0","N",0.531171586736524,0.603055518329908,0.70781491580371,1.76655000629226,1.473057971481,-0.276721584925079,0.172935190528238,1.27471744483748,0.185565910865631,"2019","F.N"
907,1,1,4,1,1,-0.392865409329107,"NC","McAllister's","Back","F","J",-0.607464554799812,"0","N",0.742024839278031,0,0.70781491580371,-0.563792555199657,1.473057971481,-0.276721584925079,0.172935190528238,1.27471744483748,0.65597557927987,"2019","F.B"
911,1,30,30,0,1,-0.300833049551085,"WMD 26","Monroe (Doak)","Neck","F","A",-0.173152575623985,"0","N",0.607845496751618,0,-1.40710194105557,-0.563792555199657,-0.146721168903955,-0.825502940046081,-0.381117232698385,1.64945686024798,-0.573922534462279,"2019","F.N"
925,1,30,30,0,1,0.159328749339027,"WMD 23","Monroe (Cunningham)","Neck","F","A",-0.317923235349261,"0","N",-0.408083810948369,0,0.70781491580371,-0.563792555199657,-1.66835207425295,-0.448849868943541,-0.381117232698385,0.592263709656122,-0.139739003699716,"2019","F.N"
931,1,1,3,1,1,0.987619987341228,"WMD 26","Winterport (Hodgman)","Back","F","J",-1.04177653397564,"0","N",-1.28983377612194,0,-1.40710194105557,-0.563792555199657,-0.911895404915328,0.807592129008387,-0.381117232698385,-0.286195618642902,-1.95988548338513,"2019","F.B"
